year,month,value,month_sin,month_cos,time_index,previous_month_value,yearly_trend,category_bread,category_fish,category_fruits,category_meat,category_milk_egg_cheese,category_soft_drinks,category_sugar_chocolate,category_vegetables
2003,1,100.6,0.49999999999999994,0.8660254037844387,0,,,False,True,False,False,False,False,False,False
2003,1,109.2,0.49999999999999994,0.8660254037844387,1,,,False,False,True,False,False,False,False,False
2003,1,100.9,0.49999999999999994,0.8660254037844387,2,,,False,False,False,False,False,False,True,False
2003,1,102.0,0.49999999999999994,0.8660254037844387,3,,,False,False,False,False,True,False,False,False
2003,1,101.5,0.49999999999999994,0.8660254037844387,4,,,False,False,False,True,False,False,False,False
2003,1,99.7,0.49999999999999994,0.8660254037844387,5,,,True,False,False,False,False,False,False,False
2003,1,100.0,0.49999999999999994,0.8660254037844387,6,,,False,False,False,False,False,True,False,False
2003,1,111.7,0.49999999999999994,0.8660254037844387,7,,,False,False,False,False,False,False,False,True
2003,2,98.2,0.8660254037844386,0.5000000000000001,8,100.6,,False,True,False,False,False,False,False,False
2003,2,107.6,0.8660254037844386,0.5000000000000001,9,109.2,,False,False,True,False,False,False,False,False
2003,2,102.0,0.8660254037844386,0.5000000000000001,10,100.9,,False,False,False,False,False,False,True,False
2003,2,102.0,0.8660254037844386,0.5000000000000001,11,102.0,,False,False,False,False,True,False,False,False
2003,2,101.0,0.8660254037844386,0.5000000000000001,12,101.5,,False,False,False,True,False,False,False,False
2003,2,99.5,0.8660254037844386,0.5000000000000001,13,99.7,,True,False,False,False,False,False,False,False
2003,2,100.1,0.8660254037844386,0.5000000000000001,14,100.0,,False,False,False,False,False,True,False,False
2003,2,103.7,0.8660254037844386,0.5000000000000001,15,111.7,,False,False,False,False,False,False,False,True
2003,3,100.4,1.0,6.123233995736766e-17,16,98.2,,False,True,False,False,False,False,False,False
2003,3,106.3,1.0,6.123233995736766e-17,17,107.6,,False,False,True,False,False,False,False,False
2003,3,101.3,1.0,6.123233995736766e-17,18,102.0,,False,False,False,False,False,False,True,False
2003,3,96.9,1.0,6.123233995736766e-17,19,102.0,,False,False,False,False,True,False,False,False
2003,3,101.8,1.0,6.123233995736766e-17,20,101.0,,False,False,False,True,False,False,False,False
2003,3,100.2,1.0,6.123233995736766e-17,21,99.5,,True,False,False,False,False,False,False,False
2003,3,100.0,1.0,6.123233995736766e-17,22,100.1,,False,False,False,False,False,True,False,False
2003,3,109.9,1.0,6.123233995736766e-17,23,103.7,,False,False,False,False,False,False,False,True
2003,4,100.3,0.8660254037844387,-0.49999999999999983,24,100.4,,False,True,False,False,False,False,False,False
2003,4,103.2,0.8660254037844387,-0.49999999999999983,25,106.3,,False,False,True,False,False,False,False,False
2003,4,100.2,0.8660254037844387,-0.49999999999999983,26,101.3,,False,False,False,False,False,False,True,False
2003,4,98.2,0.8660254037844387,-0.49999999999999983,27,96.9,,False,False,False,False,True,False,False,False
2003,4,101.0,0.8660254037844387,-0.49999999999999983,28,101.8,,False,False,False,True,False,False,False,False
2003,4,100.0,0.8660254037844387,-0.49999999999999983,29,100.2,,True,False,False,False,False,False,False,False
2003,4,99.9,0.8660254037844387,-0.49999999999999983,30,100.0,,False,False,False,False,False,True,False,False
2003,4,120.6,0.8660254037844387,-0.49999999999999983,31,109.9,,False,False,False,False,False,False,False,True
2003,5,99.5,0.49999999999999994,-0.8660254037844387,32,100.3,,False,True,False,False,False,False,False,False
2003,5,111.9,0.49999999999999994,-0.8660254037844387,33,103.2,,False,False,True,False,False,False,False,False
2003,5,102.4,0.49999999999999994,-0.8660254037844387,34,100.2,,False,False,False,False,False,False,True,False
2003,5,96.1,0.49999999999999994,-0.8660254037844387,35,98.2,,False,False,False,False,True,False,False,False
2003,5,100.9,0.49999999999999994,-0.8660254037844387,36,101.0,,False,False,False,True,False,False,False,False
2003,5,100.0,0.49999999999999994,-0.8660254037844387,37,100.0,,True,False,False,False,False,False,False,False
2003,5,100.0,0.49999999999999994,-0.8660254037844387,38,99.9,,False,False,False,False,False,True,False,False
2003,5,120.9,0.49999999999999994,-0.8660254037844387,39,120.6,,False,False,False,False,False,False,False,True
2003,6,99.4,1.2246467991473532e-16,-1.0,40,99.5,,False,True,False,False,False,False,False,False
2003,6,115.3,1.2246467991473532e-16,-1.0,41,111.9,,False,False,True,False,False,False,False,False
2003,6,99.3,1.2246467991473532e-16,-1.0,42,102.4,,False,False,False,False,False,False,True,False
2003,6,97.7,1.2246467991473532e-16,-1.0,43,96.1,,False,False,False,False,True,False,False,False
2003,6,100.2,1.2246467991473532e-16,-1.0,44,100.9,,False,False,False,True,False,False,False,False
2003,6,100.4,1.2246467991473532e-16,-1.0,45,100.0,,True,False,False,False,False,False,False,False
2003,6,100.0,1.2246467991473532e-16,-1.0,46,100.0,,False,False,False,False,False,True,False,False
2003,6,76.5,1.2246467991473532e-16,-1.0,47,120.9,,False,False,False,False,False,False,False,True
2003,7,100.1,-0.4999999999999998,-0.8660254037844388,48,99.4,,False,True,False,False,False,False,False,False
2003,7,89.2,-0.4999999999999998,-0.8660254037844388,49,115.3,,False,False,True,False,False,False,False,False
2003,7,99.7,-0.4999999999999998,-0.8660254037844388,50,99.3,,False,False,False,False,False,False,True,False
2003,7,98.5,-0.4999999999999998,-0.8660254037844388,51,97.7,,False,False,False,False,True,False,False,False
2003,7,100.4,-0.4999999999999998,-0.8660254037844388,52,100.2,,False,False,False,True,False,False,False,False
2003,7,100.5,-0.4999999999999998,-0.8660254037844388,53,100.4,,True,False,False,False,False,False,False,False
2003,7,100.0,-0.4999999999999998,-0.8660254037844388,54,100.0,,False,False,False,False,False,True,False,False
2003,7,66.6,-0.4999999999999998,-0.8660254037844388,55,76.5,,False,False,False,False,False,False,False,True
2003,8,100.0,-0.8660254037844384,-0.5000000000000004,56,100.1,,False,True,False,False,False,False,False,False
2003,8,72.6,-0.8660254037844384,-0.5000000000000004,57,89.2,,False,False,True,False,False,False,False,False
2003,8,100.0,-0.8660254037844384,-0.5000000000000004,58,99.7,,False,False,False,False,False,False,True,False
2003,8,99.5,-0.8660254037844384,-0.5000000000000004,59,98.5,,False,False,False,False,True,False,False,False
2003,8,101.8,-0.8660254037844384,-0.5000000000000004,60,100.4,,False,False,False,True,False,False,False,False
2003,8,100.1,-0.8660254037844384,-0.5000000000000004,61,100.5,,True,False,False,False,False,False,False,False
2003,8,100.0,-0.8660254037844384,-0.5000000000000004,62,100.0,,False,False,False,False,False,True,False,False
2003,8,72.2,-0.8660254037844384,-0.5000000000000004,63,66.6,,False,False,False,False,False,False,False,True
2003,9,100.0,-1.0,-1.8369701987210297e-16,64,100.0,,False,True,False,False,False,False,False,False
2003,9,93.4,-1.0,-1.8369701987210297e-16,65,72.6,,False,False,True,False,False,False,False,False
2003,9,99.5,-1.0,-1.8369701987210297e-16,66,100.0,,False,False,False,False,False,False,True,False
2003,9,101.3,-1.0,-1.8369701987210297e-16,67,99.5,,False,False,False,False,True,False,False,False
2003,9,100.2,-1.0,-1.8369701987210297e-16,68,101.8,,False,False,False,True,False,False,False,False
2003,9,100.4,-1.0,-1.8369701987210297e-16,69,100.1,,True,False,False,False,False,False,False,False
2003,9,99.9,-1.0,-1.8369701987210297e-16,70,100.0,,False,False,False,False,False,True,False,False
2003,9,88.2,-1.0,-1.8369701987210297e-16,71,72.2,,False,False,False,False,False,False,False,True
2003,10,99.3,-0.8660254037844386,0.5000000000000001,72,100.0,,False,True,False,False,False,False,False,False
2003,10,112.2,-0.8660254037844386,0.5000000000000001,73,93.4,,False,False,True,False,False,False,False,False
2003,10,99.7,-0.8660254037844386,0.5000000000000001,74,99.5,,False,False,False,False,False,False,True,False
2003,10,107.1,-0.8660254037844386,0.5000000000000001,75,101.3,,False,False,False,False,True,False,False,False
2003,10,99.9,-0.8660254037844386,0.5000000000000001,76,100.2,,False,False,False,True,False,False,False,False
2003,10,109.8,-0.8660254037844386,0.5000000000000001,77,100.4,,True,False,False,False,False,False,False,False
2003,10,100.0,-0.8660254037844386,0.5000000000000001,78,99.9,,False,False,False,False,False,True,False,False
2003,10,128.5,-0.8660254037844386,0.5000000000000001,79,88.2,,False,False,False,False,False,False,False,True
2003,11,100.1,-0.5000000000000004,0.8660254037844384,80,99.3,,False,True,False,False,False,False,False,False
2003,11,106.4,-0.5000000000000004,0.8660254037844384,81,112.2,,False,False,True,False,False,False,False,False
2003,11,100.0,-0.5000000000000004,0.8660254037844384,82,99.7,,False,False,False,False,False,False,True,False
2003,11,107.4,-0.5000000000000004,0.8660254037844384,83,107.1,,False,False,False,False,True,False,False,False
2003,11,100.2,-0.5000000000000004,0.8660254037844384,84,99.9,,False,False,False,True,False,False,False,False
2003,11,105.7,-0.5000000000000004,0.8660254037844384,85,109.8,,True,False,False,False,False,False,False,False
2003,11,99.9,-0.5000000000000004,0.8660254037844384,86,100.0,,False,False,False,False,False,True,False,False
2003,11,107.0,-0.5000000000000004,0.8660254037844384,87,128.5,,False,False,False,False,False,False,False,True
2003,12,99.7,-2.4492935982947064e-16,1.0,88,100.1,,False,True,False,False,False,False,False,False
2003,12,108.1,-2.4492935982947064e-16,1.0,89,106.4,,False,False,True,False,False,False,False,False
2003,12,99.6,-2.4492935982947064e-16,1.0,90,100.0,,False,False,False,False,False,False,True,False
2003,12,104.8,-2.4492935982947064e-16,1.0,91,107.4,,False,False,False,False,True,False,False,False
2003,12,100.0,-2.4492935982947064e-16,1.0,92,100.2,,False,False,False,True,False,False,False,False
2003,12,99.7,-2.4492935982947064e-16,1.0,93,105.7,,True,False,False,False,False,False,False,False
2003,12,100.0,-2.4492935982947064e-16,1.0,94,99.9,,False,False,False,False,False,True,False,False
2003,12,105.2,-2.4492935982947064e-16,1.0,95,107.0,,False,False,False,False,False,False,False,True
2004,1,100.4,0.49999999999999994,0.8660254037844387,96,99.7,-0.19999999999998863,False,True,False,False,False,False,False,False
2004,1,114.0,0.49999999999999994,0.8660254037844387,97,108.1,4.799999999999997,False,False,True,False,False,False,False,False
2004,1,99.8,0.49999999999999994,0.8660254037844387,98,99.6,-1.1000000000000085,False,False,False,False,False,False,True,False
2004,1,104.5,0.49999999999999994,0.8660254037844387,99,104.8,2.5,False,False,False,False,True,False,False,False
2004,1,101.1,0.49999999999999994,0.8660254037844387,100,100.0,-0.4000000000000057,False,False,False,True,False,False,False,False
2004,1,103.2,0.49999999999999994,0.8660254037844387,101,99.7,3.5,True,False,False,False,False,False,False,False
2004,1,99.9,0.49999999999999994,0.8660254037844387,102,100.0,-0.09999999999999432,False,False,False,False,False,True,False,False
2004,1,105.3,0.49999999999999994,0.8660254037844387,103,105.2,-6.400000000000006,False,False,False,False,False,False,False,True
2004,2,100.4,0.8660254037844386,0.5000000000000001,104,100.4,2.200000000000003,False,True,False,False,False,False,False,False
2004,2,104.3,0.8660254037844386,0.5000000000000001,105,114.0,-3.299999999999997,False,False,True,False,False,False,False,False
2004,2,100.1,0.8660254037844386,0.5000000000000001,106,99.8,-1.9000000000000057,False,False,False,False,False,False,True,False
2004,2,102.8,0.8660254037844386,0.5000000000000001,107,104.5,0.7999999999999972,False,False,False,False,True,False,False,False
2004,2,100.6,0.8660254037844386,0.5000000000000001,108,101.1,-0.4000000000000057,False,False,False,True,False,False,False,False
2004,2,102.4,0.8660254037844386,0.5000000000000001,109,103.2,2.9000000000000057,True,False,False,False,False,False,False,False
2004,2,99.7,0.8660254037844386,0.5000000000000001,110,99.9,-0.3999999999999915,False,False,False,False,False,True,False,False
2004,2,95.1,0.8660254037844386,0.5000000000000001,111,105.3,-8.600000000000009,False,False,False,False,False,False,False,True
2004,3,100.0,1.0,6.123233995736766e-17,112,100.4,-0.4000000000000057,False,True,False,False,False,False,False,False
2004,3,103.5,1.0,6.123233995736766e-17,113,104.3,-2.799999999999997,False,False,True,False,False,False,False,False
2004,3,100.4,1.0,6.123233995736766e-17,114,100.1,-0.8999999999999915,False,False,False,False,False,False,True,False
2004,3,98.0,1.0,6.123233995736766e-17,115,102.8,1.0999999999999943,False,False,False,False,True,False,False,False
2004,3,100.0,1.0,6.123233995736766e-17,116,100.6,-1.7999999999999972,False,False,False,True,False,False,False,False
2004,3,101.1,1.0,6.123233995736766e-17,117,102.4,0.8999999999999915,True,False,False,False,False,False,False,False
2004,3,99.9,1.0,6.123233995736766e-17,118,99.7,-0.09999999999999432,False,False,False,False,False,True,False,False
2004,3,98.3,1.0,6.123233995736766e-17,119,95.1,-11.600000000000009,False,False,False,False,False,False,False,True
2004,4,100.1,0.8660254037844387,-0.49999999999999983,120,100.0,-0.20000000000000284,False,True,False,False,False,False,False,False
2004,4,103.9,0.8660254037844387,-0.49999999999999983,121,103.5,0.7000000000000028,False,False,True,False,False,False,False,False
2004,4,101.0,0.8660254037844387,-0.49999999999999983,122,100.4,0.7999999999999972,False,False,False,False,False,False,True,False
2004,4,98.0,0.8660254037844387,-0.49999999999999983,123,98.0,-0.20000000000000284,False,False,False,False,True,False,False,False
2004,4,99.9,0.8660254037844387,-0.49999999999999983,124,100.0,-1.0999999999999943,False,False,False,True,False,False,False,False
2004,4,100.4,0.8660254037844387,-0.49999999999999983,125,101.1,0.4000000000000057,True,False,False,False,False,False,False,False
2004,4,99.9,0.8660254037844387,-0.49999999999999983,126,99.9,0.0,False,False,False,False,False,True,False,False
2004,4,83.4,0.8660254037844387,-0.49999999999999983,127,98.3,-37.19999999999999,False,False,False,False,False,False,False,True
2004,5,99.9,0.49999999999999994,-0.8660254037844387,128,100.1,0.4000000000000057,False,True,False,False,False,False,False,False
2004,5,108.0,0.49999999999999994,-0.8660254037844387,129,103.9,-3.9000000000000057,False,False,True,False,False,False,False,False
2004,5,100.3,0.49999999999999994,-0.8660254037844387,130,101.0,-2.1000000000000085,False,False,False,False,False,False,True,False
2004,5,98.3,0.49999999999999994,-0.8660254037844387,131,98.0,2.200000000000003,False,False,False,False,True,False,False,False
2004,5,101.5,0.49999999999999994,-0.8660254037844387,132,99.9,0.5999999999999943,False,False,False,True,False,False,False,False
2004,5,100.3,0.49999999999999994,-0.8660254037844387,133,100.4,0.29999999999999716,True,False,False,False,False,False,False,False
2004,5,101.8,0.49999999999999994,-0.8660254037844387,134,99.9,1.7999999999999972,False,False,False,False,False,True,False,False
2004,5,89.6,0.49999999999999994,-0.8660254037844387,135,83.4,-31.30000000000001,False,False,False,False,False,False,False,True
2004,6,100.3,1.2246467991473532e-16,-1.0,136,99.9,0.8999999999999915,False,True,False,False,False,False,False,False
2004,6,126.7,1.2246467991473532e-16,-1.0,137,108.0,11.400000000000006,False,False,True,False,False,False,False,False
2004,6,100.3,1.2246467991473532e-16,-1.0,138,100.3,1.0,False,False,False,False,False,False,True,False
2004,6,96.1,1.2246467991473532e-16,-1.0,139,98.3,-1.6000000000000085,False,False,False,False,True,False,False,False
2004,6,102.3,1.2246467991473532e-16,-1.0,140,101.5,2.0999999999999943,False,False,False,True,False,False,False,False
2004,6,100.0,1.2246467991473532e-16,-1.0,141,100.3,-0.4000000000000057,True,False,False,False,False,False,False,False
2004,6,100.0,1.2246467991473532e-16,-1.0,142,101.8,0.0,False,False,False,False,False,True,False,False
2004,6,82.3,1.2246467991473532e-16,-1.0,143,89.6,5.799999999999997,False,False,False,False,False,False,False,True
2004,7,99.8,-0.4999999999999998,-0.8660254037844388,144,100.3,-0.29999999999999716,False,True,False,False,False,False,False,False
2004,7,80.6,-0.4999999999999998,-0.8660254037844388,145,126.7,-8.600000000000009,False,False,True,False,False,False,False,False
2004,7,101.7,-0.4999999999999998,-0.8660254037844388,146,100.3,2.0,False,False,False,False,False,False,True,False
2004,7,100.5,-0.4999999999999998,-0.8660254037844388,147,96.1,2.0,False,False,False,False,True,False,False,False
2004,7,100.2,-0.4999999999999998,-0.8660254037844388,148,102.3,-0.20000000000000284,False,False,False,True,False,False,False,False
2004,7,100.2,-0.4999999999999998,-0.8660254037844388,149,100.0,-0.29999999999999716,True,False,False,False,False,False,False,False
2004,7,100.0,-0.4999999999999998,-0.8660254037844388,150,100.0,0.0,False,False,False,False,False,True,False,False
2004,7,87.3,-0.4999999999999998,-0.8660254037844388,151,82.3,20.700000000000003,False,False,False,False,False,False,False,True
2004,8,99.8,-0.8660254037844384,-0.5000000000000004,152,99.8,-0.20000000000000284,False,True,False,False,False,False,False,False
2004,8,74.1,-0.8660254037844384,-0.5000000000000004,153,80.6,1.5,False,False,True,False,False,False,False,False
2004,8,101.0,-0.8660254037844384,-0.5000000000000004,154,101.7,1.0,False,False,False,False,False,False,True,False
2004,8,100.8,-0.8660254037844384,-0.5000000000000004,155,100.5,1.2999999999999972,False,False,False,False,True,False,False,False
2004,8,100.2,-0.8660254037844384,-0.5000000000000004,156,100.2,-1.5999999999999943,False,False,False,True,False,False,False,False
2004,8,100.0,-0.8660254037844384,-0.5000000000000004,157,100.2,-0.09999999999999432,True,False,False,False,False,False,False,False
2004,8,100.1,-0.8660254037844384,-0.5000000000000004,158,100.0,0.09999999999999432,False,False,False,False,False,True,False,False
2004,8,96.3,-0.8660254037844384,-0.5000000000000004,159,87.3,24.099999999999994,False,False,False,False,False,False,False,True
2004,9,100.1,-1.0,-1.8369701987210297e-16,160,99.8,0.09999999999999432,False,True,False,False,False,False,False,False
2004,9,94.5,-1.0,-1.8369701987210297e-16,161,74.1,1.0999999999999943,False,False,True,False,False,False,False,False
2004,9,99.9,-1.0,-1.8369701987210297e-16,162,101.0,0.4000000000000057,False,False,False,False,False,False,True,False
2004,9,102.3,-1.0,-1.8369701987210297e-16,163,100.8,1.0,False,False,False,False,True,False,False,False
2004,9,100.3,-1.0,-1.8369701987210297e-16,164,100.2,0.09999999999999432,False,False,False,True,False,False,False,False
2004,9,100.2,-1.0,-1.8369701987210297e-16,165,100.0,-0.20000000000000284,True,False,False,False,False,False,False,False
2004,9,100.1,-1.0,-1.8369701987210297e-16,166,100.1,0.19999999999998863,False,False,False,False,False,True,False,False
2004,9,103.4,-1.0,-1.8369701987210297e-16,167,96.3,15.200000000000003,False,False,False,False,False,False,False,True
2004,10,100.7,-0.8660254037844386,0.5000000000000001,168,100.1,1.4000000000000057,False,True,False,False,False,False,False,False
2004,10,100.1,-0.8660254037844386,0.5000000000000001,169,94.5,-12.100000000000009,False,False,True,False,False,False,False,False
2004,10,100.1,-0.8660254037844386,0.5000000000000001,170,99.9,0.3999999999999915,False,False,False,False,False,False,True,False
2004,10,103.2,-0.8660254037844386,0.5000000000000001,171,102.3,-3.8999999999999915,False,False,False,False,True,False,False,False
2004,10,100.7,-0.8660254037844386,0.5000000000000001,172,100.3,0.7999999999999972,False,False,False,True,False,False,False,False
2004,10,100.1,-0.8660254037844386,0.5000000000000001,173,100.2,-9.700000000000003,True,False,False,False,False,False,False,False
2004,10,100.1,-0.8660254037844386,0.5000000000000001,174,100.1,0.09999999999999432,False,False,False,False,False,True,False,False
2004,10,99.1,-0.8660254037844386,0.5000000000000001,175,103.4,-29.400000000000006,False,False,False,False,False,False,False,True
2004,11,100.6,-0.5000000000000004,0.8660254037844384,176,100.7,0.5,False,True,False,False,False,False,False,False
2004,11,118.1,-0.5000000000000004,0.8660254037844384,177,100.1,11.699999999999989,False,False,True,False,False,False,False,False
2004,11,99.5,-0.5000000000000004,0.8660254037844384,178,100.1,-0.5,False,False,False,False,False,False,True,False
2004,11,109.6,-0.5000000000000004,0.8660254037844384,179,103.2,2.1999999999999886,False,False,False,False,True,False,False,False
2004,11,100.8,-0.5000000000000004,0.8660254037844384,180,100.7,0.5999999999999943,False,False,False,True,False,False,False,False
2004,11,99.9,-0.5000000000000004,0.8660254037844384,181,100.1,-5.799999999999997,True,False,False,False,False,False,False,False
2004,11,100.8,-0.5000000000000004,0.8660254037844384,182,100.1,0.8999999999999915,False,False,False,False,False,True,False,False
2004,11,102.0,-0.5000000000000004,0.8660254037844384,183,99.1,-5.0,False,False,False,False,False,False,False,True
2004,12,102.4,-2.4492935982947064e-16,1.0,184,100.6,2.700000000000003,False,True,False,False,False,False,False,False
2004,12,108.9,-2.4492935982947064e-16,1.0,185,118.1,0.8000000000000114,False,False,True,False,False,False,False,False
2004,12,99.9,-2.4492935982947064e-16,1.0,186,99.5,0.30000000000001137,False,False,False,False,False,False,True,False
2004,12,106.0,-2.4492935982947064e-16,1.0,187,109.6,1.2000000000000028,False,False,False,False,True,False,False,False
2004,12,101.1,-2.4492935982947064e-16,1.0,188,100.8,1.0999999999999943,False,False,False,True,False,False,False,False
2004,12,100.4,-2.4492935982947064e-16,1.0,189,99.9,0.7000000000000028,True,False,False,False,False,False,False,False
2004,12,100.7,-2.4492935982947064e-16,1.0,190,100.8,0.7000000000000028,False,False,False,False,False,True,False,False
2004,12,109.9,-2.4492935982947064e-16,1.0,191,102.0,4.700000000000003,False,False,False,False,False,False,False,True
2005,1,101.3,0.49999999999999994,0.8660254037844387,192,102.4,0.8999999999999915,False,True,False,False,False,False,False,False
2005,1,108.0,0.49999999999999994,0.8660254037844387,193,108.9,-6.0,False,False,True,False,False,False,False,False
2005,1,100.0,0.49999999999999994,0.8660254037844387,194,99.9,0.20000000000000284,False,False,False,False,False,False,True,False
2005,1,100.3,0.49999999999999994,0.8660254037844387,195,106.0,-4.200000000000003,False,False,False,False,True,False,False,False
2005,1,100.5,0.49999999999999994,0.8660254037844387,196,101.1,-0.5999999999999943,False,False,False,True,False,False,False,False
2005,1,100.1,0.49999999999999994,0.8660254037844387,197,100.4,-3.1000000000000085,True,False,False,False,False,False,False,False
2005,1,100.0,0.49999999999999994,0.8660254037844387,198,100.7,0.09999999999999432,False,False,False,False,False,True,False,False
2005,1,121.1,0.49999999999999994,0.8660254037844387,199,109.9,15.799999999999997,False,False,False,False,False,False,False,True
2005,2,102.6,0.8660254037844386,0.5000000000000001,200,101.3,2.1999999999999886,False,True,False,False,False,False,False,False
2005,2,104.3,0.8660254037844386,0.5000000000000001,201,108.0,0.0,False,False,True,False,False,False,False,False
2005,2,99.6,0.8660254037844386,0.5000000000000001,202,100.0,-0.5,False,False,False,False,False,False,True,False
2005,2,97.4,0.8660254037844386,0.5000000000000001,203,100.3,-5.3999999999999915,False,False,False,False,True,False,False,False
2005,2,100.0,0.8660254037844386,0.5000000000000001,204,100.5,-0.5999999999999943,False,False,False,True,False,False,False,False
2005,2,100.5,0.8660254037844386,0.5000000000000001,205,100.1,-1.9000000000000057,True,False,False,False,False,False,False,False
2005,2,99.7,0.8660254037844386,0.5000000000000001,206,100.0,0.0,False,False,False,False,False,True,False,False
2005,2,97.8,0.8660254037844386,0.5000000000000001,207,121.1,2.700000000000003,False,False,False,False,False,False,False,True
2005,3,100.6,1.0,6.123233995736766e-17,208,102.6,0.5999999999999943,False,True,False,False,False,False,False,False
2005,3,103.7,1.0,6.123233995736766e-17,209,104.3,0.20000000000000284,False,False,True,False,False,False,False,False
2005,3,99.9,1.0,6.123233995736766e-17,210,99.6,-0.5,False,False,False,False,False,False,True,False
2005,3,98.3,1.0,6.123233995736766e-17,211,97.4,0.29999999999999716,False,False,False,False,True,False,False,False
2005,3,101.0,1.0,6.123233995736766e-17,212,100.0,1.0,False,False,False,True,False,False,False,False
2005,3,100.6,1.0,6.123233995736766e-17,213,100.5,-0.5,True,False,False,False,False,False,False,False
2005,3,99.9,1.0,6.123233995736766e-17,214,99.7,0.0,False,False,False,False,False,True,False,False
2005,3,106.1,1.0,6.123233995736766e-17,215,97.8,7.799999999999997,False,False,False,False,False,False,False,True
2005,4,104.2,0.8660254037844387,-0.49999999999999983,216,100.6,4.1000000000000085,False,True,False,False,False,False,False,False
2005,4,105.7,0.8660254037844387,-0.49999999999999983,217,103.7,1.7999999999999972,False,False,True,False,False,False,False,False
2005,4,100.9,0.8660254037844387,-0.49999999999999983,218,99.9,-0.09999999999999432,False,False,False,False,False,False,True,False
2005,4,95.3,0.8660254037844387,-0.49999999999999983,219,98.3,-2.700000000000003,False,False,False,False,True,False,False,False
2005,4,100.9,0.8660254037844387,-0.49999999999999983,220,101.0,1.0,False,False,False,True,False,False,False,False
2005,4,100.9,0.8660254037844387,-0.49999999999999983,221,100.6,0.5,True,False,False,False,False,False,False,False
2005,4,100.1,0.8660254037844387,-0.49999999999999983,222,99.9,0.19999999999998863,False,False,False,False,False,True,False,False
2005,4,106.5,0.8660254037844387,-0.49999999999999983,223,106.1,23.099999999999994,False,False,False,False,False,False,False,True
2005,5,100.4,0.49999999999999994,-0.8660254037844387,224,104.2,0.5,False,True,False,False,False,False,False,False
2005,5,120.0,0.49999999999999994,-0.8660254037844387,225,105.7,12.0,False,False,True,False,False,False,False,False
2005,5,100.0,0.49999999999999994,-0.8660254037844387,226,100.9,-0.29999999999999716,False,False,False,False,False,False,True,False
2005,5,95.4,0.49999999999999994,-0.8660254037844387,227,95.3,-2.8999999999999915,False,False,False,False,True,False,False,False
2005,5,101.7,0.49999999999999994,-0.8660254037844387,228,100.9,0.20000000000000284,False,False,False,True,False,False,False,False
2005,5,100.1,0.49999999999999994,-0.8660254037844387,229,100.9,-0.20000000000000284,True,False,False,False,False,False,False,False
2005,5,100.0,0.49999999999999994,-0.8660254037844387,230,100.1,-1.7999999999999972,False,False,False,False,False,True,False,False
2005,5,131.1,0.49999999999999994,-0.8660254037844387,231,106.5,41.5,False,False,False,False,False,False,False,True
2005,6,100.0,1.2246467991473532e-16,-1.0,232,100.4,-0.29999999999999716,False,True,False,False,False,False,False,False
2005,6,121.8,1.2246467991473532e-16,-1.0,233,120.0,-4.900000000000006,False,False,True,False,False,False,False,False
2005,6,100.1,1.2246467991473532e-16,-1.0,234,100.0,-0.20000000000000284,False,False,False,False,False,False,True,False
2005,6,97.8,1.2246467991473532e-16,-1.0,235,95.4,1.7000000000000028,False,False,False,False,True,False,False,False
2005,6,104.0,1.2246467991473532e-16,-1.0,236,101.7,1.7000000000000028,False,False,False,True,False,False,False,False
2005,6,100.1,1.2246467991473532e-16,-1.0,237,100.1,0.09999999999999432,True,False,False,False,False,False,False,False
2005,6,100.0,1.2246467991473532e-16,-1.0,238,100.0,0.0,False,False,False,False,False,True,False,False
2005,6,88.0,1.2246467991473532e-16,-1.0,239,131.1,5.700000000000003,False,False,False,False,False,False,False,True
2005,7,99.7,-0.4999999999999998,-0.8660254037844388,240,100.0,-0.09999999999999432,False,True,False,False,False,False,False,False
2005,7,83.9,-0.4999999999999998,-0.8660254037844388,241,121.8,3.3000000000000114,False,False,True,False,False,False,False,False
2005,7,106.4,-0.4999999999999998,-0.8660254037844388,242,100.1,4.700000000000003,False,False,False,False,False,False,True,False
2005,7,98.6,-0.4999999999999998,-0.8660254037844388,243,97.8,-1.9000000000000057,False,False,False,False,True,False,False,False
2005,7,100.5,-0.4999999999999998,-0.8660254037844388,244,104.0,0.29999999999999716,False,False,False,True,False,False,False,False
2005,7,100.3,-0.4999999999999998,-0.8660254037844388,245,100.1,0.09999999999999432,True,False,False,False,False,False,False,False
2005,7,100.0,-0.4999999999999998,-0.8660254037844388,246,100.0,0.0,False,False,False,False,False,True,False,False
2005,7,70.7,-0.4999999999999998,-0.8660254037844388,247,88.0,-16.599999999999994,False,False,False,False,False,False,False,True
2005,8,99.5,-0.8660254037844384,-0.5000000000000004,248,99.7,-0.29999999999999716,False,True,False,False,False,False,False,False
2005,8,86.1,-0.8660254037844384,-0.5000000000000004,249,83.9,12.0,False,False,True,False,False,False,False,False
2005,8,100.5,-0.8660254037844384,-0.5000000000000004,250,106.4,-0.5,False,False,False,False,False,False,True,False
2005,8,103.5,-0.8660254037844384,-0.5000000000000004,251,98.6,2.700000000000003,False,False,False,False,True,False,False,False
2005,8,100.4,-0.8660254037844384,-0.5000000000000004,252,100.5,0.20000000000000284,False,False,False,True,False,False,False,False
2005,8,98.9,-0.8660254037844384,-0.5000000000000004,253,100.3,-1.0999999999999943,True,False,False,False,False,False,False,False
